user_id,transaction_id,transaction_amount,transaction_count_7d,transaction_count_30d,avg_transaction_amount_30d,is_weekend,device_type,location_city,is_fraud,event_timestamp,created_timestamp
109,998,46.91,3,3,63.5,False,mobile,Jakarta,False,2026-01-06 08:37:16.293181,2026-03-02 03:05:12.293181
109,1160,24.16,4,4,53.67,False,mobile,Surabaya,False,2026-01-09 07:02:27.293181,2026-03-02 03:05:12.293181
109,1329,98.96,1,5,62.73,False,mobile,Jakarta,False,2026-01-20 21:48:47.293181,2026-03-02 03:05:12.293181
109,4219,84.65,2,6,66.38,False,web,Jakarta,False,2026-01-22 06:01:48.293181,2026-03-02 03:05:12.293181
109,2169,90.06,2,7,69.76,False,web,Bandung,False,2026-01-28 10:00:09.293181,2026-03-02 03:05:12.293181
109,4930,52.08,2,8,67.55,False,mobile,Jakarta,False,2026-01-30 22:13:22.293181,2026-03-02 03:05:12.293181
109,139,102.21,1,5,85.59,True,mobile,Bandung,False,2026-02-14 10:11:45.293181,2026-03-02 03:05:12.293181
109,1973,121.93,1,4,91.57,True,mobile,Semarang,False,2026-02-22 13:27:43.293181,2026-03-02 03:05:12.293181
109,2286,34.03,2,5,80.06,False,web,Medan,False,2026-02-26 00:31:23.293181,2026-03-02 03:05:12.293181
109,146,50.68,3,5,72.19,True,mobile,Surabaya,False,2026-02-28 18:36:13.293181,2026-03-02 03:05:12.293181
110,2988,130.06,1,1,130.06,True,web,Surabaya,False,2026-01-04 23:48:03.293181,2026-03-02 03:05:12.293181
110,2563,141.23,2,2,135.64,False,mobile,Medan,False,2026-01-07 07:07:04.293181,2026-03-02 03:05:12.293181
110,501,25.99,1,3,99.09,False,web,Medan,False,2026-01-22 15:57:55.293181,2026-03-02 03:05:12.293181
110,916,7.39,2,4,76.17,True,web,Medan,False,2026-01-24 18:47:55.293181,2026-03-02 03:05:12.293181
110,4645,38.17,3,5,68.57,False,mobile,Bandung,False,2026-01-26 17:16:31.293181,2026-03-02 03:05:12.293181
110,3496,158.78,1,4,57.58,False,mobile,Bandung,False,2026-02-06 22:45:46.293181,2026-03-02 03:05:12.293181
110,329,79.33,2,5,61.93,True,mobile,Surabaya,False,2026-02-07 07:12:24.293181,2026-03-02 03:05:12.293181
110,401,24.03,1,6,55.61,False,mobile,Semarang,False,2026-02-18 21:00:02.293181,2026-03-02 03:05:12.293181
110,783,61.99,2,6,61.62,False,web,Surabaya,False,2026-02-23 12:58:54.293181,2026-03-02 03:05:12.293181
111,1993,7.87,1,1,7.87,False,web,Bandung,False,2026-01-05 23:54:59.293181,2026-03-02 03:05:12.293181
111,2105,88.17,2,2,48.02,False,mobile,Jakarta,False,2026-01-06 16:22:33.293181,2026-03-02 03:05:12.293181
111,2229,84.73,3,3,60.26,False,mobile,Surabaya,False,2026-01-06 17:09:44.293181,2026-03-02 03:05:12.293181
111,48,45.91,1,4,56.67,False,web,Bandung,False,2026-01-23 00:30:05.293181,2026-03-02 03:05:12.293181
111,1229,104.64,2,5,66.26,False,web,Medan,False,2026-01-27 07:35:04.293181,2026-03-02 03:05:12.293181
111,3244,17.24,3,6,58.09,False,web,Semarang,False,2026-01-28 11:36:58.293181,2026-03-02 03:05:12.293181
111,2262,22.47,3,7,53.0,True,web,Medan,False,2026-02-01 00:19:48.293181,2026-03-02 03:05:12.293181
111,2725,141.86,1,5,66.42,False,mobile,Semarang,False,2026-02-10 13:53:10.293181,2026-03-02 03:05:12.293181
112,1947,13.25,1,1,13.25,False,mobile,Semarang,False,2026-01-02 01:02:50.293181,2026-03-02 03:05:12.293181
112,428,4.06,2,2,8.65,True,web,Jakarta,False,2026-01-04 12:07:36.293181,2026-03-02 03:05:12.293181
112,3707,32.28,2,3,16.53,True,mobile,Jakarta,False,2026-01-10 02:09:47.293181,2026-03-02 03:05:12.293181
112,4122,57.48,1,4,26.77,False,web,Jakarta,False,2026-01-22 00:11:47.293181,2026-03-02 03:05:12.293181
112,3878,15.36,2,5,24.49,True,web,Semarang,False,2026-01-24 21:21:47.293181,2026-03-02 03:05:12.293181
112,4793,58.72,3,6,30.19,False,mobile,Jakarta,False,2026-01-26 22:51:24.293181,2026-03-02 03:05:12.293181
112,3991,88.93,2,6,42.8,False,mobile,Jakarta,False,2026-02-02 00:45:28.293181,2026-03-02 03:05:12.293181
112,3770,29.67,3,7,40.93,False,mobile,Surabaya,False,2026-02-02 08:24:16.293181,2026-03-02 03:05:12.293181
112,1043,83.33,3,7,52.25,False,web,Semarang,False,2026-02-05 13:47:12.293181,2026-03-02 03:05:12.293181
112,4926,108.53,1,7,63.15,True,mobile,Jakarta,False,2026-02-14 13:55:03.293181,2026-03-02 03:05:12.293181
112,21,46.92,2,8,61.12,False,mobile,Semarang,False,2026-02-19 11:03:48.293181,2026-03-02 03:05:12.293181
113,311,115.73,1,1,115.73,False,web,Bandung,False,2026-01-01 09:01:17.293181,2026-03-02 03:05:12.293181
113,959,31.39,2,2,73.56,False,mobile,Semarang,False,2026-01-06 07:06:13.293181,2026-03-02 03:05:12.293181
113,3688,145.44,1,3,97.52,True,mobile,Medan,False,2026-01-17 06:41:37.293181,2026-03-02 03:05:12.293181
113,33,12.69,2,4,76.31,False,web,Semarang,False,2026-01-20 00:01:10.293181,2026-03-02 03:05:12.293181
113,124,22.75,2,5,65.6,True,mobile,Surabaya,False,2026-01-24 13:30:48.293181,2026-03-02 03:05:12.293181
113,961,11.15,3,6,56.52,False,web,Surabaya,False,2026-01-26 00:25:25.293181,2026-03-02 03:05:12.293181
113,1787,99.64,3,7,62.68,False,web,Surabaya,False,2026-01-29 15:15:28.293181,2026-03-02 03:05:12.293181
113,2278,170.23,4,8,76.13,False,web,Semarang,False,2026-01-29 23:08:20.293181,2026-03-02 03:05:12.293181
113,843,91.24,1,7,79.02,False,mobile,Surabaya,False,2026-02-06 05:39:52.293181,2026-03-02 03:05:12.293181
113,4760,36.79,2,8,73.74,False,web,Bandung,False,2026-02-12 22:23:33.293181,2026-03-02 03:05:12.293181
113,169,438.22,2,9,114.24,False,web,Semarang,False,2026-02-13 15:37:04.293181,2026-03-02 03:05:12.293181
114,4549,44.38,1,1,44.38,True,mobile,Jakarta,False,2026-01-04 01:20:26.293181,2026-03-02 03:05:12.293181
114,2679,28.97,2,2,36.67,False,web,Bandung,False,2026-01-05 17:41:48.293181,2026-03-02 03:05:12.293181
114,2359,99.82,3,3,57.72,False,mobile,Bandung,False,2026-01-09 12:27:00.293181,2026-03-02 03:05:12.293181
114,656,26.8,3,4,49.99,True,mobile,Jakarta,False,2026-01-11 08:27:22.293181,2026-03-02 03:05:12.293181
114,4050,52.34,2,5,50.46,True,mobile,Jakarta,False,2026-01-17 17:08:17.293181,2026-03-02 03:05:12.293181
114,3687,182.46,2,6,72.46,False,mobile,Surabaya,False,2026-01-21 17:52:42.293181,2026-03-02 03:05:12.293181
114,2044,69.53,1,5,86.19,False,web,Surabaya,False,2026-02-04 20:24:40.293181,2026-03-02 03:05:12.293181
114,1895,15.0,1,3,89.0,False,mobile,Jakarta,False,2026-02-16 19:28:32.293181,2026-03-02 03:05:12.293181
114,4557,59.69,2,3,48.07,True,mobile,Semarang,False,2026-02-21 17:39:17.293181,2026-03-02 03:05:12.293181
114,3904,10.64,2,4,38.72,False,mobile,Surabaya,False,2026-02-25 13:58:16.293181,2026-03-02 03:05:12.293181
114,1194,163.57,2,5,63.69,False,mobile,Medan,False,2026-03-02 00:35:19.293181,2026-03-02 03:05:12.293181
115,7,134.86,1,1,134.86,False,mobile,Surabaya,False,2026-01-08 22:41:46.293181,2026-03-02 03:05:12.293181
115,2695,152.52,1,2,143.69,False,web,Medan,False,2026-01-21 00:17:23.293181,2026-03-02 03:05:12.293181
115,667,70.04,1,3,119.14,False,mobile,Surabaya,False,2026-02-02 22:52:01.293181,2026-03-02 03:05:12.293181
115,3030,84.63,2,4,110.51,False,mobile,Bandung,False,2026-02-04 01:51:12.293181,2026-03-02 03:05:12.293181
115,2173,56.54,1,4,90.93,False,mobile,Bandung,False,2026-02-11 20:59:17.293181,2026-03-02 03:05:12.293181
115,3823,28.63,2,5,78.47,False,mobile,Surabaya,False,2026-02-18 17:33:19.293181,2026-03-02 03:05:12.293181
115,1020,23.04,2,6,69.23,False,mobile,Semarang,False,2026-02-19 20:33:52.293181,2026-03-02 03:05:12.293181
116,1370,12.38,1,1,12.38,False,web,Medan,False,2026-01-05 09:45:02.293181,2026-03-02 03:05:12.293181
116,1519,3.43,2,2,7.9,True,mobile,Medan,False,2026-01-11 07:00:31.293181,2026-03-02 03:05:12.293181
116,4764,30.35,2,3,15.39,False,mobile,Medan,False,2026-01-13 12:36:52.293181,2026-03-02 03:05:12.293181
116,303,194.63,3,4,60.2,False,mobile,Semarang,False,2026-01-15 03:01:17.293181,2026-03-02 03:05:12.293181
116,3943,2.74,4,5,48.71,True,mobile,Jakarta,False,2026-01-17 12:24:02.293181,2026-03-02 03:05:12.293181
116,807,115.54,1,6,59.84,True,mobile,Bandung,False,2026-01-25 09:35:49.293181,2026-03-02 03:05:12.293181
116,3449,29.14,2,7,55.46,False,web,Surabaya,False,2026-01-28 14:10:51.293181,2026-03-02 03:05:12.293181
116,2184,67.7,3,8,56.99,False,mobile,Medan,False,2026-01-30 00:04:58.293181,2026-03-02 03:05:12.293181
116,4181,40.2,4,9,55.12,True,mobile,Semarang,False,2026-01-31 15:57:04.293181,2026-03-02 03:05:12.293181
116,3516,280.12,4,10,77.62,False,mobile,Jakarta,False,2026-02-03 09:34:04.293181,2026-03-02 03:05:12.293181
116,2569,42.98,3,10,80.68,False,web,Semarang,False,2026-02-06 16:35:45.293181,2026-03-02 03:05:12.293181
116,1306,11.37,1,6,78.59,False,web,Bandung,False,2026-02-26 12:34:53.293181,2026-03-02 03:05:12.293181
116,3099,199.01,2,6,106.9,True,mobile,Surabaya,False,2026-02-28 16:31:16.293181,2026-03-02 03:05:12.293181
116,1853,90.74,3,6,110.74,True,mobile,Jakarta,False,2026-03-01 10:23:17.293181,2026-03-02 03:05:12.293181
117,1672,127.97,1,1,127.97,False,mobile,Surabaya,False,2026-01-01 21:42:36.293181,2026-03-02 03:05:12.293181
117,1243,51.24,2,2,89.6,False,web,Jakarta,False,2026-01-05 17:25:25.293181,2026-03-02 03:05:12.293181
117,2109,20.9,1,3,66.7,False,mobile,Semarang,False,2026-01-15 06:41:48.293181,2026-03-02 03:05:12.293181
117,85,15.14,2,4,53.81,True,mobile,Jakarta,False,2026-01-18 03:07:40.293181,2026-03-02 03:05:12.293181
117,4300,573.5,1,5,157.75,False,mobile,Jakarta,False,2026-01-28 12:02:43.293181,2026-03-02 03:05:12.293181
117,666,151.58,1,4,190.28,False,mobile,Jakarta,False,2026-02-06 15:42:05.293181,2026-03-02 03:05:12.293181
117,3371,218.73,1,3,314.6,False,mobile,Medan,False,2026-02-27 08:36:59.293181,2026-03-02 03:05:12.293181
118,4065,43.3,1,1,43.3,False,web,Surabaya,False,2026-01-01 17:59:44.293181,2026-03-02 03:05:12.293181
118,131,163.74,2,2,103.52,False,mobile,Medan,False,2026-01-05 16:48:30.293181,2026-03-02 03:05:12.293181
118,317,18.67,3,3,75.24,False,mobile,Semarang,False,2026-01-08 03:49:04.293181,2026-03-02 03:05:12.293181
118,1783,187.57,2,4,103.32,False,mobile,Medan,False,2026-01-12 19:38:20.293181,2026-03-02 03:05:12.293181
118,2303,38.05,2,5,90.27,False,mobile,Surabaya,False,2026-01-16 09:32:07.293181,2026-03-02 03:05:12.293181
118,1412,82.84,1,3,102.82,False,web,Semarang,False,2026-02-11 03:28:38.293181,2026-03-02 03:05:12.293181
118,4218,80.84,2,3,67.24,False,web,Medan,False,2026-02-13 18:04:43.293181,2026-03-02 03:05:12.293181
118,309,50.19,3,4,62.98,True,mobile,Surabaya,False,2026-02-15 03:47:53.293181,2026-03-02 03:05:12.293181
118,3837,37.57,1,4,62.86,True,web,Medan,False,2026-02-22 21:49:41.293181,2026-03-02 03:05:12.293181
119,911,211.34,1,1,211.34,False,mobile,Surabaya,False,2026-01-15 15:00:34.293181,2026-03-02 03:05:12.293181
119,4281,47.54,2,2,129.44,False,mobile,Jakarta,False,2026-01-22 11:27:03.293181,2026-03-02 03:05:12.293181
119,3555,442.22,2,3,233.7,False,mobile,Bandung,False,2026-01-22 15:25:13.293181,2026-03-02 03:05:12.293181
119,1216,442.02,1,4,285.78,False,mobile,Jakarta,False,2026-01-30 18:13:46.293181,2026-03-02 03:05:12.293181
119,1717,32.24,1,5,235.07,True,mobile,Surabaya,False,2026-02-07 04:19:22.293181,2026-03-02 03:05:12.293181
119,4117,71.28,1,5,207.06,False,web,Semarang,True,2026-02-16 02:18:52.293181,2026-03-02 03:05:12.293181
119,1347,361.76,2,6,232.84,False,mobile,Jakarta,False,2026-02-19 02:14:45.293181,2026-03-02 03:05:12.293181
119,4624,37.67,1,5,188.99,False,web,Surabaya,False,2026-02-26 14:08:04.293181,2026-03-02 03:05:12.293181
120,2619,130.36,1,1,130.36,False,mobile,Semarang,False,2026-01-06 10:52:05.293181,2026-03-02 03:05:12.293181
120,1594,92.83,1,2,111.6,True,mobile,Bandung,False,2026-01-24 06:16:30.293181,2026-03-02 03:05:12.293181
120,3518,22.98,2,3,82.06,True,web,Semarang,False,2026-01-24 10:36:59.293181,2026-03-02 03:05:12.293181
120,22,23.52,1,3,46.44,True,web,Jakarta,False,2026-02-07 19:19:47.293181,2026-03-02 03:05:12.293181
120,1885,22.79,2,4,40.53,False,mobile,Jakarta,False,2026-02-09 13:40:03.293181,2026-03-02 03:05:12.293181
120,3876,87.12,3,5,49.85,False,web,Jakarta,False,2026-02-10 11:36:44.293181,2026-03-02 03:05:12.293181
120,90,123.26,1,6,62.08,False,web,Bandung,False,2026-02-19 09:00:47.293181,2026-03-02 03:05:12.293181
120,1996,138.02,2,6,69.62,False,web,Medan,False,2026-02-23 08:07:59.293181,2026-03-02 03:05:12.293181
120,4994,84.37,3,6,79.85,False,mobile,Bandung,False,2026-02-25 13:52:52.293181,2026-03-02 03:05:12.293181
120,3886,32.93,3,7,73.14,False,mobile,Bandung,False,2026-02-27 10:08:51.293181,2026-03-02 03:05:12.293181
120,1356,115.69,4,8,78.46,True,mobile,Medan,False,2026-02-28 12:37:55.293181,2026-03-02 03:05:12.293181
121,1667,342.26,1,1,342.26,False,web,Semarang,False,2026-01-01 18:35:09.293181,2026-03-02 03:05:12.293181
121,2380,26.31,2,2,184.28,False,web,Jakarta,False,2026-01-01 23:50:29.293181,2026-03-02 03:05:12.293181
121,3648,180.93,3,3,183.17,True,mobile,Semarang,False,2026-01-03 10:52:42.293181,2026-03-02 03:05:12.293181
121,3663,26.76,2,4,144.06,False,web,Jakarta,False,2026-01-09 19:02:06.293181,2026-03-02 03:05:12.293181
121,457,15.86,2,5,118.42,False,mobile,Bandung,False,2026-01-13 09:26:53.293181,2026-03-02 03:05:12.293181
121,1951,225.04,1,6,136.19,True,web,Bandung,False,2026-01-25 07:34:33.293181,2026-03-02 03:05:12.293181
121,804,104.91,2,7,131.72,False,mobile,Bandung,False,2026-01-26 03:53:56.293181,2026-03-02 03:05:12.293181
121,2691,231.51,1,5,120.82,False,mobile,Medan,False,2026-02-06 11:48:46.293181,2026-03-02 03:05:12.293181
121,902,230.26,1,4,197.93,False,mobile,Medan,False,2026-02-16 04:10:01.293181,2026-03-02 03:05:12.293181
121,2944,369.26,2,5,232.2,False,mobile,Bandung,False,2026-02-17 13:49:26.293181,2026-03-02 03:05:12.293181
121,1915,121.88,3,6,213.81,False,web,Surabaya,False,2026-02-23 02:12:49.293181,2026-03-02 03:05:12.293181
122,396,125.54,1,1,125.54,True,web,Surabaya,False,2026-01-03 08:16:12.293181,2026-03-02 03:05:12.293181
122,1752,49.54,2,2,87.54,False,mobile,Surabaya,False,2026-01-07 21:47:19.293181,2026-03-02 03:05:12.293181
122,3035,7.62,1,3,60.9,False,mobile,Bandung,False,2026-01-15 11:42:32.293181,2026-03-02 03:05:12.293181
122,2737,6.2,2,4,47.22,False,mobile,Surabaya,False,2026-01-16 23:01:09.293181,2026-03-02 03:05:12.293181
122,623,61.53,3,5,50.09,False,web,Jakarta,False,2026-01-20 02:22:05.293181,2026-03-02 03:05:12.293181
122,2610,42.1,4,6,48.76,False,web,Semarang,False,2026-01-21 19:03:49.293181,2026-03-02 03:05:12.293181
122,3898,136.78,1,5,50.85,False,web,Surabaya,False,2026-02-11 08:49:05.293181,2026-03-02 03:05:12.293181
122,4815,117.64,2,5,72.85,True,mobile,Medan,False,2026-02-15 15:16:51.293181,2026-03-02 03:05:12.293181
122,325,115.21,1,3,123.21,False,web,Surabaya,False,2026-02-26 13:02:07.293181,2026-03-02 03:05:12.293181
122,2021,102.25,2,4,117.97,False,mobile,Semarang,False,2026-02-26 22:21:03.293181,2026-03-02 03:05:12.293181
123,4018,156.96,1,1,156.96,False,mobile,Medan,False,2026-01-02 09:07:10.293181,2026-03-02 03:05:12.293181
123,3510,28.84,2,2,92.9,True,web,Semarang,False,2026-01-04 16:45:56.293181,2026-03-02 03:05:12.293181
123,1510,22.83,3,3,69.54,False,mobile,Surabaya,False,2026-01-05 02:24:19.293181,2026-03-02 03:05:12.293181
123,256,13.74,4,4,55.59,False,web,Surabaya,False,2026-01-09 01:03:04.293181,2026-03-02 03:05:12.293181
123,2621,14.58,1,5,47.39,False,mobile,Jakarta,False,2026-01-28 12:43:35.293181,2026-03-02 03:05:12.293181
123,481,174.77,2,5,50.95,True,mobile,Semarang,False,2026-02-01 20:37:16.293181,2026-03-02 03:05:12.293181
123,1334,11.09,2,4,53.54,False,mobile,Surabaya,False,2026-02-05 00:29:21.293181,2026-03-02 03:05:12.293181
123,1036,83.65,2,4,71.02,False,web,Jakarta,False,2026-02-09 23:19:43.293181,2026-03-02 03:05:12.293181
123,896,60.89,1,5,69.0,False,mobile,Bandung,False,2026-02-17 15:25:28.293181,2026-03-02 03:05:12.293181
123,4697,83.0,1,6,71.33,False,mobile,Jakarta,False,2026-02-25 01:13:54.293181,2026-03-02 03:05:12.293181
123,2741,9.51,2,6,70.48,False,web,Medan,False,2026-02-27 19:56:16.293181,2026-03-02 03:05:12.293181
123,1591,161.76,3,7,83.52,True,mobile,Medan,False,2026-02-28 17:02:22.293181,2026-03-02 03:05:12.293181
124,3200,13.08,1,1,13.08,True,mobile,Medan,False,2026-01-11 12:33:46.293181,2026-03-02 03:05:12.293181
124,2766,59.94,2,2,36.51,False,mobile,Jakarta,False,2026-01-15 20:06:46.293181,2026-03-02 03:05:12.293181
124,4490,139.96,3,3,70.99,True,mobile,Medan,False,2026-01-18 07:38:27.293181,2026-03-02 03:05:12.293181
124,1177,62.24,3,4,68.81,False,web,Surabaya,True,2026-01-20 09:05:15.293181,2026-03-02 03:05:12.293181
124,258,9.56,3,5,56.96,True,mobile,Medan,False,2026-01-24 12:56:41.293181,2026-03-02 03:05:12.293181
124,1183,81.1,2,6,60.98,False,mobile,Medan,False,2026-01-28 08:18:24.293181,2026-03-02 03:05:12.293181
124,3859,51.59,3,7,59.64,False,mobile,Bandung,False,2026-01-28 12:57:21.293181,2026-03-02 03:05:12.293181
124,3243,14.36,4,8,53.98,False,mobile,Semarang,False,2026-01-28 23:10:05.293181,2026-03-02 03:05:12.293181
124,4163,179.09,4,9,67.88,True,mobile,Surabaya,False,2026-02-01 03:56:43.293181,2026-03-02 03:05:12.293181
124,2758,39.38,2,10,65.03,True,mobile,Semarang,False,2026-02-07 14:15:49.293181,2026-03-02 03:05:12.293181
124,3941,66.6,2,11,65.17,True,mobile,Bandung,False,2026-02-08 18:52:37.293181,2026-03-02 03:05:12.293181
124,1712,226.8,3,11,84.6,False,mobile,Surabaya,False,2026-02-10 14:56:31.293181,2026-03-02 03:05:12.293181
124,2799,387.52,1,10,111.82,False,mobile,Medan,False,2026-02-19 02:37:17.293181,2026-03-02 03:05:12.293181
124,4257,110.7,1,9,128.57,False,mobile,Semarang,False,2026-02-26 20:26:02.293181,2026-03-02 03:05:12.293181
125,338,5.89,1,1,5.89,False,mobile,Bandung,False,2025-12-31 23:16:26.293181,2026-03-02 03:05:12.293181
125,1080,164.44,2,2,85.16,True,mobile,Surabaya,False,2026-01-04 16:46:00.293181,2026-03-02 03:05:12.293181
125,1146,58.87,2,3,76.4,True,mobile,Semarang,False,2026-01-10 06:47:12.293181,2026-03-02 03:05:12.293181
125,1197,55.95,2,4,71.29,False,web,Jakarta,False,2026-01-14 06:43:48.293181,2026-03-02 03:05:12.293181
125,1982,10.38,3,5,59.11,False,mobile,Jakarta,False,2026-01-14 08:01:20.293181,2026-03-02 03:05:12.293181
125,4179,103.34,4,6,66.48,False,mobile,Jakarta,False,2026-01-14 20:41:23.293181,2026-03-02 03:05:12.293181
125,1540,156.22,4,7,79.3,False,mobile,Surabaya,False,2026-01-19 09:11:43.293181,2026-03-02 03:05:12.293181
125,4614,47.47,1,8,75.32,False,mobile,Medan,False,2026-01-30 16:23:57.293181,2026-03-02 03:05:12.293181
125,3960,54.12,2,8,81.35,True,mobile,Medan,False,2026-02-01 03:49:17.293181,2026-03-02 03:05:12.293181
125,3387,68.94,1,8,69.41,True,mobile,Surabaya,False,2026-02-08 16:38:47.293181,2026-03-02 03:05:12.293181
125,830,17.06,2,5,68.76,True,web,Bandung,False,2026-02-14 08:29:05.293181,2026-03-02 03:05:12.293181
125,4449,114.44,2,6,76.38,False,mobile,Medan,False,2026-02-16 02:14:54.293181,2026-03-02 03:05:12.293181
125,3511,76.26,3,7,76.36,False,web,Surabaya,False,2026-02-16 20:25:16.293181,2026-03-02 03:05:12.293181
125,2348,130.67,4,8,83.15,False,mobile,Jakarta,False,2026-02-18 04:03:08.293181,2026-03-02 03:05:12.293181
125,4372,112.13,3,8,77.64,False,mobile,Semarang,False,2026-02-23 12:41:38.293181,2026-03-02 03:05:12.293181
125,4011,45.7,4,9,74.09,False,web,Semarang,False,2026-02-23 12:45:29.293181,2026-03-02 03:05:12.293181
126,3165,85.42,1,1,85.42,False,mobile,Surabaya,False,2026-01-08 17:09:17.293181,2026-03-02 03:05:12.293181
126,6,143.48,1,2,114.45,False,mobile,Semarang,False,2026-01-16 14:34:40.293181,2026-03-02 03:05:12.293181
126,1697,67.58,2,3,98.83,True,web,Surabaya,False,2026-01-18 13:58:18.293181,2026-03-02 03:05:12.293181
126,3871,104.91,3,4,100.35,False,web,Surabaya,False,2026-01-20 01:45:15.293181,2026-03-02 03:05:12.293181
126,1139,41.43,3,5,88.56,False,web,Jakarta,True,2026-01-23 17:51:08.293181,2026-03-02 03:05:12.293181
126,813,65.99,2,6,84.8,False,mobile,Bandung,False,2026-01-27 23:12:37.293181,2026-03-02 03:05:12.293181
126,510,92.86,1,7,85.95,False,mobile,Jakarta,False,2026-02-04 05:48:23.293181,2026-03-02 03:05:12.293181
126,115,112.41,1,7,89.81,True,mobile,Surabaya,False,2026-02-15 01:24:46.293181,2026-03-02 03:05:12.293181
126,4069,27.89,1,3,77.72,True,mobile,Surabaya,False,2026-03-01 02:33:24.293181,2026-03-02 03:05:12.293181
127,3838,90.7,1,1,90.7,True,web,Jakarta,False,2026-01-04 22:19:29.293181,2026-03-02 03:05:12.293181
127,463,329.2,1,2,209.95,False,web,Jakarta,False,2026-01-15 08:38:06.293181,2026-03-02 03:05:12.293181
127,3709,192.01,2,3,203.97,False,mobile,Bandung,False,2026-01-16 11:39:22.293181,2026-03-02 03:05:12.293181
127,1030,32.39,3,4,161.07,True,mobile,Semarang,False,2026-01-18 19:33:30.293181,2026-03-02 03:05:12.293181
127,3445,21.24,1,5,133.11,False,mobile,Medan,False,2026-01-28 23:03:57.293181,2026-03-02 03:05:12.293181
127,4800,18.63,2,6,114.03,False,mobile,Bandung,False,2026-02-03 04:49:24.293181,2026-03-02 03:05:12.293181
127,887,54.56,2,6,108.0,False,web,Semarang,False,2026-02-05 22:57:32.293181,2026-03-02 03:05:12.293181
127,4397,43.87,2,7,98.84,False,mobile,Medan,False,2026-02-10 21:17:27.293181,2026-03-02 03:05:12.293181
127,3205,18.03,3,8,88.74,False,mobile,Jakarta,False,2026-02-11 03:31:27.293181,2026-03-02 03:05:12.293181
127,4316,56.93,4,9,85.21,False,mobile,Semarang,False,2026-02-11 04:58:49.293181,2026-03-02 03:05:12.293181
127,2479,16.34,4,9,50.44,True,mobile,Semarang,False,2026-02-15 00:03:42.293181,2026-03-02 03:05:12.293181
127,4875,57.41,5,9,35.49,True,mobile,Medan,True,2026-02-15 13:04:43.293181,2026-03-02 03:05:12.293181
127,302,44.55,3,9,36.84,True,mobile,Medan,False,2026-02-21 20:37:00.293181,2026-03-02 03:05:12.293181
127,157,268.22,2,10,59.98,False,web,Semarang,False,2026-02-25 01:29:18.293181,2026-03-02 03:05:12.293181
128,4870,13.34,1,1,13.34,False,mobile,Medan,False,2026-01-02 18:55:11.293181,2026-03-02 03:05:12.293181
128,2971,27.16,2,2,20.25,False,mobile,Semarang,False,2026-01-07 01:32:57.293181,2026-03-02 03:05:12.293181
128,4526,6.85,1,3,15.78,False,web,Medan,False,2026-01-22 18:04:32.293181,2026-03-02 03:05:12.293181
