house_id,event_timestamp,house_size,bedrooms,bathrooms,floors,year_built,location_score,distance_city,garage,garden,school_rating,crime_rate,house_price
3160,2022-01-03,126,3,1,1,1987,7.78,11.48,1,0,3.58,0.99,564713
3161,2021-08-08,330,3,1,2,1983,6.08,17.11,0,0,9.95,0.168,1207555
3162,2021-12-03,228,3,2,1,2005,2.88,3.22,2,1,1.05,0.731,845703
3163,2021-08-11,287,3,2,1,1994,8.9,11.91,0,0,5.35,0.645,1166416
3164,2022-10-10,184,2,3,1,1985,5.28,4.16,2,1,7.34,0.664,816894
3165,2023-02-07,329,5,2,1,2011,2.56,21.27,1,0,9.16,0.346,1196617
3166,2021-12-26,68,5,1,2,1984,4.86,23.6,2,1,8.02,0.216,415566
3167,2021-11-25,132,2,1,1,1985,2.75,3.97,2,1,3.3,0.651,507625
3168,2022-04-08,277,5,1,1,1982,4.38,16.85,2,1,3.19,0.913,1048921
3169,2022-07-15,314,3,2,1,2008,5.47,16.1,2,1,4.21,0.976,1149012
3170,2023-03-15,161,1,2,1,1998,4.24,19.12,2,0,1.99,0.481,581311
3171,2022-01-17,300,5,1,2,1989,6.91,17.55,1,0,7.03,0.426,1138277
3172,2023-04-16,213,1,2,1,1986,9.42,5.82,1,1,9.47,0.349,985654
3173,2022-08-13,217,1,3,1,1980,4.13,7.63,1,1,6.78,0.81,822445
3174,2022-09-09,270,2,3,1,1980,4.2,4.55,1,1,5.8,0.255,1056242
3175,2021-06-18,240,4,2,1,1996,7.64,23.07,1,1,5.53,0.513,945436
3176,2021-08-05,219,5,2,2,2001,5.78,13.28,1,1,6.33,0.345,907393
3177,2022-01-13,94,2,1,1,2015,4.86,24.42,0,1,7.4,0.876,384471
3178,2021-04-29,63,2,2,2,1993,8.32,11.51,2,0,8.15,0.283,432082
3179,2021-07-09,280,1,1,1,1985,9.02,14.04,1,0,7.28,0.686,1039036
3180,2023-02-06,206,5,3,2,2009,6.32,19.84,0,1,7.35,0.589,847114
3181,2022-01-05,183,2,2,2,2012,2.67,20.03,1,0,9.57,0.328,698930
3182,2023-02-17,86,3,3,1,1999,5.2,6.16,1,0,9.09,0.255,558127
3183,2021-05-29,102,2,2,1,1995,5.54,7.56,0,0,8.42,0.804,523334
3184,2022-11-07,67,3,2,1,1983,4.89,2.9,1,0,1.39,0.511,388107
3185,2022-10-14,87,4,1,1,2013,3.36,20.23,2,0,7.02,0.611,363616
3186,2023-05-09,236,3,1,2,1980,5.25,19.95,2,0,5.09,0.962,886848
3187,2022-05-03,245,3,2,2,1992,5.02,2.49,0,0,6.56,0.398,997756
3188,2023-02-09,292,1,2,2,1987,2.89,6.81,1,1,7.18,0.814,1063676
3189,2022-01-09,349,2,1,2,2001,9.13,11.52,2,1,7.43,0.639,1365674
3190,2023-02-20,84,4,3,1,1983,8.97,13.77,0,0,8.82,0.594,507804
3191,2022-11-24,264,2,2,1,2013,7.84,13.3,2,1,9.19,0.055,1105287
3192,2021-06-09,268,3,1,2,2016,4.61,24.59,0,1,6.46,0.912,888416
3193,2021-12-17,139,3,2,1,2002,4.33,19.22,0,0,9.05,0.229,593129
3194,2021-10-15,301,2,1,2,1999,7.45,3.27,2,1,7.88,0.473,1224573
3195,2021-10-15,57,4,3,2,2003,6.47,7.69,1,1,2.82,0.752,372009
3196,2023-06-11,305,4,2,2,2006,6.41,8.96,0,0,1.32,0.522,1156924
3197,2021-08-14,257,1,2,1,1992,2.12,8.22,2,0,1.09,0.004,881182
3198,2022-06-07,180,3,3,2,1984,6.56,19.76,2,0,6.28,0.949,717274
3199,2022-06-06,273,3,2,2,1995,9.12,9.33,2,1,5.69,0.02,1167439
3200,2023-02-22,246,1,2,2,2017,1.77,12.56,0,1,7.27,0.09,872313
3201,2021-09-30,191,2,2,1,2008,4.05,13.57,1,0,8.59,0.224,759368
3202,2022-02-06,301,3,1,1,2005,5.58,7.13,2,0,2.48,0.599,1131156
3203,2021-07-02,145,2,1,2,2001,7.17,8.41,2,1,8.71,0.971,660132
3204,2022-10-27,75,4,2,1,2003,1.81,19.61,0,1,1.88,0.923,237688
3205,2022-05-03,160,5,3,1,1992,8.86,21.73,1,1,8.95,0.651,761404
3206,2023-04-07,172,1,3,1,2022,1.36,1.41,0,0,8.65,0.742,668461
3207,2023-04-26,235,3,2,1,2000,8.72,15.33,1,1,7.27,0.712,988542
3208,2021-05-04,217,1,1,2,1980,1.25,16.02,0,1,3.7,0.687,722955
3209,2022-09-18,100,4,1,2,1983,2.38,18.56,1,0,1.84,0.812,338024
3210,2023-03-01,54,4,2,2,1982,8.2,17.5,2,1,8.0,0.34,420424
3211,2022-02-18,126,4,1,2,2002,8.74,22.0,0,0,2.96,0.221,544769
3212,2022-12-26,209,4,1,1,1995,9.84,2.42,1,1,4.97,0.348,960852
3213,2021-06-21,257,5,3,2,1992,2.04,10.02,2,1,5.78,0.049,1015705
3214,2021-10-15,306,2,2,1,2018,5.74,19.66,2,1,7.17,0.967,1104330
3215,2022-03-11,254,2,1,2,2010,1.69,21.24,1,1,5.39,0.74,846250
3216,2022-11-17,304,5,1,2,2003,2.41,6.99,0,1,7.25,0.213,1164543
3217,2021-04-23,60,2,1,1,1994,2.57,14.84,2,1,8.33,0.256,321318
3218,2023-06-07,57,4,2,2,1984,1.57,4.93,1,0,7.42,0.993,278990
3219,2021-05-02,81,2,2,1,2001,9.04,21.35,0,0,3.7,0.768,403496
3220,2022-06-28,77,1,1,2,2001,2.14,18.4,2,1,9.05,0.426,297914
3221,2021-08-10,255,2,3,2,1990,6.66,5.94,1,0,5.96,0.207,1001181
3222,2022-09-23,277,1,3,1,2003,6.63,15.78,2,1,5.19,0.04,1068628
3223,2021-02-08,177,3,2,2,1989,2.79,12.98,0,0,6.18,0.669,682319
3224,2022-05-12,304,1,3,1,2013,9.99,6.84,0,0,5.35,0.78,1220584
3225,2023-02-19,261,1,1,1,1990,4.13,22.38,2,0,7.8,0.108,897145
3226,2021-08-21,288,4,2,2,2022,9.15,4.12,0,0,4.79,0.002,1266959
3227,2022-06-14,256,4,2,2,2008,9.53,11.95,0,0,7.99,0.357,1108013
3228,2021-05-29,332,4,3,1,2001,9.54,14.78,1,0,7.84,0.667,1310345
3229,2022-02-01,294,1,2,2,2012,7.78,20.68,2,0,3.49,0.924,1001537
3230,2022-10-23,94,5,3,2,1987,3.28,4.18,2,0,1.86,0.88,449948
3231,2022-09-30,154,4,3,1,2011,2.09,15.42,1,1,8.66,0.689,584600
3232,2021-10-29,330,4,1,1,2019,6.13,0.66,0,0,2.52,0.814,1216824
3233,2021-12-26,283,1,3,2,2002,4.24,20.65,2,0,1.28,0.356,917449
3234,2021-08-26,238,3,3,1,1984,8.48,6.25,2,1,4.62,0.245,1025657
3235,2022-10-09,93,3,2,2,2010,7.7,18.16,1,1,3.29,0.124,463778
3236,2022-10-25,274,2,1,2,2008,3.49,15.25,0,1,2.98,0.182,926415
3237,2021-08-24,191,3,1,2,1985,1.15,1.73,1,0,2.55,0.963,720984
3238,2023-01-06,185,4,3,1,2004,3.14,4.99,2,1,7.74,0.93,782575
3239,2021-07-22,225,5,2,1,2004,6.1,7.06,0,0,8.05,0.047,1002832
3240,2021-09-13,191,2,2,2,2010,1.71,22.22,0,1,1.42,0.47,605665
3241,2022-08-21,129,5,2,1,1993,6.92,12.28,1,0,5.92,0.373,631019
3242,2022-10-24,131,5,1,1,1996,7.05,22.88,0,0,2.22,0.652,517137
3243,2021-08-23,184,4,1,1,1995,2.52,1.66,2,1,5.5,0.328,794300
3244,2021-12-11,256,1,3,1,2007,6.37,0.66,2,1,4.13,0.281,1027506
3245,2022-06-18,226,1,3,1,1988,6.46,23.73,2,1,2.82,0.809,793232
3246,2023-05-10,292,1,2,2,1981,5.3,18.24,0,1,9.53,0.947,1035254
3247,2023-03-08,104,3,3,1,1983,9.58,19.69,0,0,9.61,0.203,586814
3248,2023-02-20,190,1,2,1,1999,1.97,22.94,2,1,6.08,0.235,626845
3249,2022-04-11,105,4,1,1,2020,4.66,24.62,1,0,2.69,0.419,412284
3250,2023-02-09,64,3,3,2,2015,8.95,2.89,2,1,6.25,0.706,527854
3251,2022-06-25,234,1,2,2,2016,4.48,4.38,1,0,9.36,0.167,926704
3252,2021-08-01,137,5,1,1,1985,4.82,5.12,2,1,4.4,0.468,655628
3253,2022-04-08,146,4,2,2,1980,7.01,20.55,1,0,2.24,0.841,566368
3254,2022-03-12,193,4,3,1,1982,6.99,9.21,1,1,7.24,0.234,886726
3255,2021-10-10,57,2,2,2,2016,1.21,15.04,0,1,6.91,0.048,281071
3256,2022-07-16,264,4,1,2,2021,5.1,21.45,1,1,1.01,0.907,906425
3257,2022-08-30,222,5,3,1,1982,4.0,17.24,0,0,8.68,0.788,859698
3258,2022-04-08,272,4,1,2,2022,6.65,2.1,2,0,6.95,0.699,1161243
3259,2022-02-11,89,2,3,1,2012,6.0,11.42,1,1,2.76,0.087,462265
3260,2021-03-29,231,4,2,1,1994,6.86,2.15,1,1,1.03,0.899,926097
3261,2021-02-13,319,4,1,2,1983,6.88,12.23,2,1,9.75,0.305,1254382
3262,2022-04-06,236,2,1,2,1994,3.29,5.87,2,0,7.79,0.211,956906
3263,2021-10-05,294,4,2,2,1986,3.22,0.53,1,1,4.29,0.487,1110867
3264,2022-11-14,280,3,1,1,1983,4.33,20.42,1,1,4.9,0.923,950652
3265,2022-02-25,204,4,1,1,1982,3.18,24.25,0,0,5.85,0.995,680535
3266,2022-12-02,224,1,1,1,2002,7.15,24.12,0,1,7.47,0.614,835507
3267,2021-12-19,164,1,1,2,1993,6.43,7.83,1,0,2.56,0.956,609238
3268,2022-11-27,349,3,2,2,1985,2.95,20.8,1,1,2.76,0.453,1161949
3269,2022-05-30,67,4,1,2,2012,8.96,17.13,2,1,1.43,0.03,392792
3270,2022-12-04,321,5,1,2,1988,5.15,20.1,2,1,9.87,0.276,1219432
3271,2022-09-22,61,4,1,1,1991,2.14,21.23,0,0,8.88,0.302,288120
3272,2021-01-19,241,1,3,2,2014,2.92,24.52,0,1,5.98,0.783,787477
3273,2021-01-23,281,2,3,1,2010,5.86,4.22,2,1,4.87,0.124,1167557
3274,2022-02-17,142,3,2,1,1982,4.05,19.36,2,0,3.14,0.175,527925
3275,2021-01-30,267,2,2,1,2015,8.66,18.49,2,0,6.35,0.614,1042095
3276,2023-03-18,327,5,2,2,1992,5.45,7.55,2,0,7.21,0.131,1318448
3277,2021-04-18,78,4,1,2,1992,9.24,10.12,2,1,7.2,0.496,548938
3278,2022-01-02,126,5,3,2,2013,1.92,4.83,2,1,1.06,0.035,617442
3279,2021-10-08,58,2,3,2,2000,7.02,22.88,0,1,7.32,0.669,335195
3280,2021-05-08,73,4,2,2,2013,8.97,22.04,2,0,8.8,0.908,427782
3281,2021-08-17,64,5,3,2,2021,3.64,15.54,1,0,2.03,0.875,303846
3282,2021-04-21,213,1,2,2,2022,2.22,13.03,1,1,7.8,0.074,770327
3283,2021-05-16,62,1,1,2,2007,5.11,6.21,1,0,8.41,0.591,359010
3284,2021-12-28,221,3,3,2,2014,9.65,19.85,1,0,3.49,0.104,941870
3285,2021-07-05,249,1,1,2,1993,6.7,0.7,0,0,7.41,0.054,1032763
3286,2022-10-18,125,1,1,2,1997,6.8,11.84,1,1,1.87,0.61,514141
3287,2022-08-07,213,2,3,2,1998,7.04,21.58,0,0,6.84,0.572,805441
3288,2021-05-09,110,1,2,2,1998,1.36,15.65,1,1,5.59,0.094,413002
3289,2023-05-26,294,1,3,2,2012,5.01,16.06,2,1,8.65,0.36,1113745
3290,2021-09-18,204,2,1,1,2014,1.7,2.23,2,1,5.07,0.317,753520
3291,2022-05-30,306,1,2,1,1999,3.84,7.52,2,0,4.85,0.342,1082987
3292,2022-03-25,293,1,1,1,2008,8.39,17.01,2,0,9.4,0.333,1128837
3293,2023-06-19,211,3,2,2,1987,6.91,1.72,0,1,9.41,0.825,910859
3294,2021-04-14,117,1,3,1,2004,9.96,8.61,2,1,1.32,0.354,571051
3295,2022-04-28,326,1,1,2,1996,2.55,9.17,2,0,5.37,0.33,1105867
3296,2021-08-12,210,3,2,2,1980,4.57,12.72,0,1,2.45,0.03,809301
3297,2023-04-12,308,2,2,1,2017,8.29,9.38,1,0,3.46,0.79,1168078
3298,2023-05-24,144,1,3,2,2009,2.94,11.63,0,0,7.0,0.66,540153
3299,2023-05-16,295,5,2,2,2007,2.38,13.9,1,0,2.16,0.341,1016176
3300,2022-05-06,270,2,2,2,2012,4.85,3.64,2,0,1.1,0.452,1011995
3301,2022-04-18,172,2,1,2,1992,4.45,4.92,0,0,7.54,0.794,699228
3302,2021-01-10,236,1,3,1,2003,9.82,20.9,1,1,6.77,0.344,990127
3303,2022-02-09,311,3,3,2,2016,5.11,11.76,0,1,9.12,0.473,1144533
3304,2023-06-15,322,2,1,1,2001,8.75,9.2,1,1,5.88,0.02,1238600
3305,2021-10-29,109,3,1,1,1992,8.99,11.13,2,0,9.51,0.918,613582
3306,2021-08-19,174,5,1,2,2019,2.42,4.78,2,1,6.48,0.371,749250
3307,2023-01-01,100,3,2,1,1991,7.44,6.38,2,1,4.48,0.296,581063
3308,2021-03-07,227,4,3,2,2020,3.5,13.13,1,0,6.48,0.609,850867
3309,2021-04-22,188,3,3,2,1986,1.85,9.29,2,1,7.74,0.527,741947
3310,2021-01-13,219,2,3,1,2015,8.87,12.15,0,0,4.13,0.401,879027
3311,2022-01-28,88,3,2,1,2008,3.63,4.17,1,0,4.35,0.922,365916
3312,2022-05-15,118,3,3,1,2008,4.11,4.33,0,0,6.67,0.363,567451
3313,2022-08-21,285,4,3,2,2005,3.92,9.91,1,0,5.1,0.998,1079143
3314,2021-08-22,97,4,3,1,2006,2.8,9.78,1,0,5.74,0.789,438248
3315,2022-08-25,106,1,3,1,2003,4.91,22.14,0,1,9.84,0.903,427813
3316,2021-11-10,326,2,1,1,2010,4.85,1.32,2,1,1.39,0.283,1182397
3317,2022-07-20,148,1,2,2,1986,4.68,24.82,0,0,6.83,0.07,563047
3318,2021-01-12,64,4,3,2,1996,9.25,23.93,2,0,9.31,0.419,450801
3319,2021-07-28,228,3,3,1,2012,4.06,13.79,0,0,3.13,0.313,840925
3320,2021-01-14,111,4,3,1,2013,1.27,18.11,1,1,2.91,0.061,400921
3321,2022-09-25,168,5,3,1,1997,2.61,23.41,0,0,4.27,0.071,601003
3322,2022-02-22,86,3,3,2,2020,7.49,6.65,0,0,1.67,0.174,495516
3323,2022-03-13,183,1,1,2,1984,6.32,8.23,1,0,6.04,0.378,734564
3324,2022-01-12,75,3,1,2,1980,9.57,3.22,2,0,6.81,0.935,499159
3325,2021-01-20,57,5,2,2,1986,7.25,14.31,2,0,8.38,0.658,470140
3326,2022-08-10,53,4,2,2,2013,2.75,4.41,1,1,1.6,0.398,306421
3327,2023-01-25,70,2,3,1,1982,2.09,23.31,2,1,4.93,0.799,252213
3328,2023-01-05,198,2,3,1,2015,5.69,11.07,2,1,8.06,0.568,833154
3329,2021-03-11,74,2,1,2,2014,6.99,23.03,2,1,7.91,0.417,372399
3330,2023-04-04,192,4,2,2,1991,2.49,5.52,1,0,1.66,0.144,736329
3331,2021-07-30,294,2,3,1,1994,6.42,17.5,1,1,1.1,0.927,1079322
3332,2021-04-11,92,5,3,1,1983,8.79,16.37,0,1,8.05,0.624,567101
3333,2022-11-29,342,4,3,1,2012,7.55,10.29,0,0,2.24,0.439,1260642
3334,2021-05-12,234,2,2,1,1995,6.98,22.51,0,0,6.2,0.438,859383
3335,2022-09-15,91,1,1,1,2008,8.1,11.15,2,0,1.85,0.765,428585
3336,2022-01-16,141,4,1,1,1985,1.94,5.36,0,1,3.66,0.179,542853
3337,2021-05-12,102,4,3,1,2016,2.83,24.44,2,1,2.42,0.418,380502
3338,2021-01-20,133,3,3,1,2002,1.34,11.32,2,0,7.63,0.063,539729
3339,2022-06-20,83,2,3,1,1992,2.3,5.6,2,1,7.05,0.08,429926
3340,2021-08-15,125,1,3,1,1980,9.22,9.41,0,1,2.22,0.526,600690
3341,2021-06-03,246,5,3,1,1991,3.0,15.53,0,0,1.53,0.381,893053
3342,2023-03-16,335,4,2,2,2006,6.96,13.04,0,0,5.2,0.72,1224922
3343,2023-01-12,137,5,1,2,2004,7.22,16.06,2,0,2.76,0.987,589146
3344,2022-04-14,284,5,2,2,2001,6.81,16.72,2,0,1.07,0.859,1045124
3345,2023-04-02,281,5,2,1,2013,5.99,3.52,1,0,3.38,0.442,1116735
3346,2023-05-21,56,3,3,1,1997,5.38,8.21,1,1,2.94,0.378,341702
3347,2022-02-09,341,5,2,2,2020,4.78,18.84,2,1,7.16,0.585,1259690
3348,2021-07-21,87,2,1,2,1995,9.25,16.43,1,1,8.75,0.092,528193
3349,2021-02-07,101,2,3,1,2008,1.09,2.66,2,1,3.14,0.988,386603
3350,2023-02-11,192,1,1,1,2009,1.48,8.22,1,1,3.01,0.981,672318
3351,2021-07-07,270,1,2,1,2009,5.43,23.32,2,0,4.49,0.923,933322
3352,2021-02-26,289,5,3,2,1999,3.97,21.62,1,1,2.55,0.662,992078
3353,2021-01-20,192,5,1,1,2001,4.67,16.93,2,1,9.52,0.503,832646
3354,2021-09-30,98,3,1,1,2021,9.98,2.29,0,1,3.19,0.707,601471
3355,2021-04-29,326,5,3,1,2013,7.98,15.37,1,0,1.84,0.314,1238893
3356,2022-08-06,320,5,1,1,1983,8.9,0.8,2,1,6.01,0.852,1337123
3357,2022-05-31,63,5,3,2,2010,4.32,16.7,0,1,5.84,0.135,376469
3358,2021-08-09,347,4,3,2,1993,3.16,18.41,2,1,6.69,0.803,1206090
3359,2022-06-10,64,4,2,1,1987,7.91,12.68,0,1,9.7,0.867,468759
3360,2022-05-30,283,3,1,2,2016,8.27,0.59,2,1,3.91,0.17,1143822
3361,2022-12-29,112,3,3,2,1984,5.95,16.83,2,1,4.24,0.479,527037
3362,2023-01-11,245,2,2,1,1987,9.06,20.58,2,0,4.03,0.892,964249
3363,2021-12-02,76,3,2,2,1990,9.71,14.85,1,0,6.66,0.959,427955
3364,2022-11-29,142,2,3,1,2008,5.24,17.88,0,0,6.44,0.811,555458
3365,2021-02-24,154,5,3,1,2000,3.0,2.71,0,1,5.76,0.941,699246
3366,2022-05-15,101,3,1,2,2018,5.65,18.03,0,0,4.28,0.937,412136
3367,2023-06-19,230,3,1,1,1992,9.91,15.55,1,0,4.85,0.98,942569
3368,2023-06-07,106,3,1,1,1998,3.64,8.61,1,1,8.13,0.413,488854
3369,2023-02-05,169,2,3,1,1982,6.56,17.29,0,0,6.48,0.287,679575
3370,2022-06-20,92,2,2,1,2013,7.25,16.32,1,0,7.45,0.633,457536
3371,2021-06-11,184,1,2,2,2017,2.93,15.19,1,1,3.49,0.189,659606
3372,2022-11-01,309,2,3,1,1998,6.3,4.98,0,1,9.2,0.557,1240417
3373,2022-08-17,246,2,1,2,2011,3.83,7.76,2,0,1.32,0.579,880612
3374,2021-06-08,182,4,2,2,2015,8.69,24.79,2,0,6.36,0.806,776824
3375,2021-07-07,304,3,2,2,2018,7.43,11.11,0,1,8.31,0.362,1209476
3376,2021-03-01,269,2,1,1,1993,8.44,1.96,1,1,8.8,0.602,1115968
3377,2023-03-28,90,3,2,2,1986,2.8,22.53,1,0,3.88,0.903,280048
3378,2021-11-15,304,3,1,2,1999,1.31,4.74,0,0,5.14,0.422,1076846
3379,2023-05-28,51,4,2,2,2011,8.65,10.39,0,1,1.31,0.572,389277
3380,2021-07-30,244,3,2,2,2010,4.48,7.31,0,0,8.11,0.787,983786
3381,2022-02-10,291,2,2,2,2001,2.62,24.11,0,1,2.12,0.25,986600
3382,2022-10-26,198,3,1,2,1984,1.83,9.76,1,0,4.85,0.103,745377
3383,2021-04-19,247,1,2,2,2010,5.65,17.86,2,1,9.92,0.682,950431
3384,2021-03-17,348,1,2,1,1994,2.35,15.16,0,1,9.26,0.37,1195930
3385,2022-06-26,294,4,2,1,1996,6.1,1.55,1,1,3.97,0.382,1162024
3386,2021-11-10,157,2,3,2,2016,7.55,9.92,0,0,3.01,0.93,661026
3387,2021-04-27,261,4,2,2,1998,5.82,10.06,2,0,3.27,0.408,1012311
3388,2023-05-18,205,1,2,1,1989,9.13,24.75,0,0,7.16,0.954,818233
3389,2022-12-05,75,2,1,2,2013,2.4,20.39,1,1,7.53,0.106,323300
3390,2021-01-19,131,3,1,2,2004,5.45,21.49,0,0,2.95,0.343,485983
3391,2022-03-08,132,2,3,1,2016,2.47,8.18,2,1,3.16,0.693,507985
3392,2022-11-16,180,5,1,2,2007,8.88,8.56,1,0,3.91,0.126,846633
3393,2023-01-10,149,2,1,2,1994,9.39,13.13,1,0,4.9,0.387,680330
3394,2021-12-16,305,3,1,2,1999,4.6,15.96,2,0,9.26,0.852,1101430
3395,2021-07-02,98,5,3,2,1992,3.75,18.34,0,0,1.24,0.762,374850
3396,2021-04-23,112,4,3,1,1999,3.51,20.61,0,1,6.74,0.282,493912
3397,2021-07-02,339,2,2,2,2022,8.74,21.89,1,1,8.76,0.356,1280606
3398,2022-04-26,154,4,2,2,2010,7.14,1.1,2,1,7.51,0.505,783021
3399,2021-05-26,154,2,1,1,1997,8.93,20.0,1,0,2.95,0.731,609017
3400,2023-04-11,64,1,2,1,2020,2.06,15.47,1,1,5.29,0.152,325867
3401,2022-09-20,224,1,2,2,2007,5.28,13.54,2,0,9.19,0.528,874446
3402,2021-04-23,308,3,3,2,1983,7.09,15.9,2,0,2.04,0.073,1143875
3403,2023-02-02,260,1,3,2,2003,9.07,22.11,2,1,9.89,0.398,1003482
3404,2022-04-21,308,5,2,2,1988,4.44,13.86,0,1,2.29,0.191,1096257
3405,2023-02-02,151,5,2,2,2011,3.82,4.47,1,1,2.28,0.309,658551
3406,2021-10-30,309,2,2,2,2011,9.22,11.2,1,1,8.32,0.331,1286740
3407,2023-04-05,208,4,1,2,2018,1.43,23.15,0,0,8.46,0.77,741527
3408,2021-04-28,94,5,3,1,2000,5.32,20.45,2,1,1.34,0.265,440644
3409,2023-03-24,300,2,2,1,2021,5.13,5.47,0,0,2.51,0.664,1092563
3410,2021-06-10,214,4,2,2,2018,2.31,18.0,1,0,9.54,0.533,794232
3411,2022-02-05,242,1,1,2,2006,4.55,6.78,0,0,3.51,0.804,867036
3412,2021-07-17,58,2,3,2,2015,7.5,9.04,1,0,1.11,0.322,356700
3413,2021-09-17,114,4,1,2,1987,4.3,11.99,0,0,3.29,0.995,441515
3414,2022-10-22,331,3,1,2,1998,3.79,11.3,0,1,7.62,0.296,1191105
3415,2023-01-22,230,3,2,2,2008,8.04,1.22,1,0,9.25,0.58,1041950
3416,2021-02-16,331,5,1,1,1998,9.9,19.46,1,1,2.4,0.632,1289275
3417,2022-02-03,328,4,1,1,1984,8.01,21.24,0,1,3.02,0.538,1184273
3418,2022-12-11,79,3,2,2,2001,8.62,13.51,0,0,4.97,0.859,451568
3419,2022-07-13,315,5,3,2,2014,9.46,4.74,0,1,7.73,0.113,1364683
3420,2021-03-19,266,2,2,2,1989,8.22,6.57,0,1,6.93,0.597,1079590
3421,2021-05-04,154,2,3,1,1994,9.82,3.6,1,0,3.95,0.506,774073
3422,2021-03-16,233,4,1,1,1981,7.73,4.65,2,1,1.6,0.417,1001629
3423,2023-05-21,197,4,1,1,2021,6.95,21.97,1,0,3.28,0.346,738747
3424,2021-05-17,154,4,2,2,2001,7.24,12.26,2,1,2.98,0.153,702547
3425,2022-08-25,96,4,2,1,2014,9.1,3.22,1,1,1.19,0.65,591144
3426,2022-02-04,136,3,2,2,2018,7.15,6.74,2,1,9.78,0.118,723948
3427,2023-04-17,178,3,1,2,1998,7.85,23.76,1,1,3.3,0.829,665446
3428,2022-05-20,307,5,1,2,1991,2.94,12.98,2,0,8.53,0.448,1141547
3429,2022-05-15,196,3,3,2,2013,9.21,13.13,0,1,5.36,0.605,862962
3430,2022-07-27,121,2,2,1,1999,5.02,13.38,0,1,9.75,0.078,592442
3431,2021-05-18,189,5,1,2,1986,2.45,3.23,2,0,2.35,0.093,757206
3432,2021-02-19,76,3,3,2,2003,8.2,24.27,0,0,2.0,0.236,375207
3433,2023-02-10,78,4,2,1,1982,4.21,2.57,2,1,1.02,0.78,409892
3434,2022-09-11,320,3,2,2,1985,2.66,17.65,2,1,7.47,0.486,1137090
3435,2022-09-17,223,1,3,2,2012,3.31,1.92,0,0,3.76,0.311,872931
3436,2023-05-12,302,5,3,2,2013,1.31,11.37,0,0,8.83,0.849,1106756
3437,2021-09-11,109,3,3,1,2012,1.82,22.54,1,0,6.7,0.192,393271
3438,2022-09-22,156,3,1,2,2008,6.33,19.33,2,0,6.2,0.259,653221
3439,2022-12-11,269,2,2,2,2002,8.8,8.7,1,1,5.38,0.777,1091555
3440,2023-04-29,308,4,2,1,1983,5.04,14.01,2,0,3.32,0.027,1152682
3441,2023-05-27,195,4,3,2,1984,6.63,4.55,2,0,1.58,0.22,821673
3442,2022-07-17,101,2,1,2,2013,8.29,23.92,1,1,4.99,0.521,458395
3443,2023-01-27,109,2,3,2,1995,4.21,17.86,0,0,1.89,0.915,378751
3444,2022-03-02,83,1,1,2,2019,6.89,9.67,1,0,9.15,0.266,431813
3445,2022-07-01,145,5,2,1,2022,4.15,8.29,0,1,8.46,0.213,708355
3446,2021-10-29,138,4,2,1,2021,6.78,6.35,0,0,6.58,0.975,644024
3447,2022-08-04,280,2,1,2,1982,2.96,19.77,2,0,5.07,0.525,933633
3448,2021-12-15,324,2,2,1,2022,9.8,11.15,1,0,5.09,0.063,1299982
3449,2023-04-12,295,5,2,2,2021,1.69,8.59,1,0,5.18,0.276,1097911
3450,2021-02-18,160,2,3,2,1993,5.55,22.68,0,1,7.71,0.534,630653
3451,2021-03-15,283,1,1,1,2012,3.58,4.18,0,0,2.14,0.072,1000266
3452,2022-12-05,327,5,2,2,2007,6.41,6.96,2,0,5.78,0.693,1258897
3453,2021-09-18,215,1,2,2,2020,4.85,8.95,2,0,8.31,0.522,830312
3454,2021-12-22,177,3,1,2,1994,3.76,6.87,0,1,5.59,0.71,724116
3455,2022-08-05,286,4,2,2,1983,3.25,14.84,2,1,1.12,0.342,1015309
3456,2022-08-25,340,2,1,1,1999,2.64,15.23,0,0,3.2,0.42,1138049
3457,2021-09-17,156,5,1,1,2004,8.05,1.84,1,1,7.02,0.928,780754
3458,2022-09-30,177,1,3,1,2014,3.0,4.04,2,1,9.41,0.211,769852
3459,2023-01-13,244,4,1,1,2018,7.96,5.36,1,0,9.04,0.04,1038085
3460,2021-10-22,192,4,3,1,2001,5.37,2.22,0,0,8.4,0.982,860234
3461,2022-10-03,160,2,2,2,2014,1.65,3.56,2,1,9.55,0.007,694290
3462,2023-03-03,139,4,1,1,2007,2.49,6.37,0,0,3.52,0.888,521510
3463,2021-11-09,300,2,3,1,1989,9.04,8.97,1,0,1.11,0.826,1159471
3464,2022-09-04,329,3,1,2,1995,6.43,19.89,2,1,4.19,0.488,1205014
3465,2023-04-18,273,2,2,2,2002,2.66,5.84,1,0,6.19,0.705,978994
3466,2023-03-20,150,1,3,2,1998,7.33,16.92,1,0,3.85,0.105,607528
3467,2021-07-01,181,4,3,2,1980,8.41,1.92,0,1,1.4,0.764,861151
3468,2022-11-17,62,4,3,2,1980,3.98,16.63,1,1,5.56,0.784,325217
3469,2023-04-08,147,4,2,1,2005,6.01,19.97,1,1,2.8,0.051,579529
3470,2021-12-30,169,2,3,1,2013,3.64,15.32,1,1,7.55,0.497,662631
3471,2021-07-07,342,5,2,1,1981,1.72,5.43,0,1,1.8,0.948,1199922
3472,2022-07-23,248,2,2,2,2007,4.6,8.59,1,0,9.62,0.951,951552
3473,2022-06-27,50,1,1,1,1999,7.76,20.23,0,1,8.89,0.985,291079
