transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,channel,payment_method,membership_tier
6123,2023-10-12,CUST0631,Female,60,Home,2,79,158,Online,Debit Card,Silver
6124,2023-04-24,CUST0451,Male,49,Home,5,202,1010,Online,Debit Card,Bronze
6125,2023-01-23,CUST0665,Female,62,Home,2,247,494,Store,Credit Card,Gold
6126,2023-03-15,CUST0397,Male,44,Home,2,206,412,Online,E-Wallet,Silver
6127,2023-03-28,CUST0704,Male,50,Sports,4,85,340,Store,E-Wallet,Silver
6128,2023-10-20,CUST1075,Male,52,Electronics,5,460,2300,Store,E-Wallet,Gold
6129,2023-02-14,CUST1024,Female,36,Beauty,5,67,335,Store,Debit Card,Silver
6130,2023-09-26,CUST0858,Male,46,Sports,1,246,246,Store,Cash,Gold
6131,2023-07-01,CUST0095,Male,21,Clothing,3,44,132,Store,Cash,Gold
6132,2023-03-29,CUST0030,Male,47,Clothing,4,135,540,Store,Cash,Gold
6133,2023-07-15,CUST0030,Female,62,Electronics,3,543,1629,Online,Cash,Bronze
6134,2023-01-11,CUST0002,Female,54,Home,4,108,432,Online,Cash,Gold
6135,2023-02-07,CUST0879,Male,19,Clothing,5,122,610,Online,Cash,Bronze
6136,2023-04-06,CUST0217,Male,38,Electronics,5,671,3355,Online,Cash,Bronze
6137,2023-06-26,CUST0643,Female,50,Sports,1,230,230,Store,Cash,Gold
6138,2023-06-30,CUST0666,Male,35,Electronics,1,245,245,Online,Debit Card,Bronze
6139,2023-08-14,CUST1186,Male,44,Electronics,2,453,906,Store,Debit Card,Silver
6140,2023-04-01,CUST0889,Female,65,Home,2,65,130,Store,E-Wallet,Bronze
6141,2023-11-27,CUST0258,Male,61,Electronics,2,799,1598,Online,Cash,Bronze
6142,2023-01-27,CUST1031,Male,62,Home,1,244,244,Store,Debit Card,Gold
6143,2023-06-09,CUST1170,Male,45,Electronics,5,667,3335,Online,Cash,Bronze
6144,2023-05-31,CUST1160,Male,64,Home,3,227,681,Store,Debit Card,Silver
6145,2023-12-14,CUST1141,Female,26,Home,3,84,252,Online,Credit Card,Silver
6146,2023-09-20,CUST0631,Female,29,Beauty,4,67,268,Store,Credit Card,Bronze
6147,2023-05-27,CUST1079,Female,22,Electronics,5,271,1355,Online,Cash,Gold
6148,2023-02-21,CUST0548,Male,49,Clothing,2,51,102,Online,E-Wallet,Gold
6149,2023-10-08,CUST0315,Female,62,Sports,4,246,984,Store,Credit Card,Silver
6150,2023-01-12,CUST0190,Male,54,Beauty,5,107,535,Store,Cash,Gold
6151,2023-11-15,CUST0247,Female,60,Home,1,149,149,Online,Credit Card,Gold
6152,2023-11-19,CUST0702,Male,21,Clothing,3,139,417,Store,E-Wallet,Bronze
6153,2023-11-01,CUST0154,Female,41,Sports,4,153,612,Online,Debit Card,Gold
6154,2023-07-01,CUST0231,Female,23,Beauty,3,75,225,Store,E-Wallet,Silver
6155,2023-02-05,CUST0908,Male,32,Home,5,171,855,Online,E-Wallet,Bronze
6156,2023-03-18,CUST0408,Male,34,Electronics,3,453,1359,Online,Debit Card,Silver
6157,2023-01-25,CUST1147,Male,34,Beauty,3,85,255,Online,Debit Card,Gold
6158,2023-06-25,CUST0817,Male,36,Beauty,4,65,260,Store,Debit Card,Silver
6159,2023-12-04,CUST0667,Female,65,Beauty,5,71,355,Store,Debit Card,Silver
6160,2023-01-30,CUST1126,Male,61,Beauty,3,49,147,Store,Credit Card,Silver
6161,2023-12-04,CUST1127,Male,59,Electronics,4,407,1628,Online,Credit Card,Silver
6162,2023-08-21,CUST0907,Female,53,Beauty,3,98,294,Store,Credit Card,Silver
6163,2023-06-14,CUST0406,Female,28,Clothing,4,198,792,Online,Credit Card,Silver
6164,2023-11-06,CUST0174,Female,26,Sports,4,82,328,Online,Credit Card,Silver
6165,2023-05-15,CUST1067,Male,69,Sports,3,128,384,Online,E-Wallet,Silver
6166,2023-05-17,CUST0493,Female,33,Beauty,1,91,91,Online,E-Wallet,Gold
6167,2023-05-01,CUST0832,Female,58,Clothing,3,188,564,Online,Credit Card,Bronze
6168,2023-01-23,CUST0695,Female,46,Sports,1,190,190,Online,Debit Card,Gold
6169,2023-07-14,CUST0298,Male,47,Sports,2,119,238,Online,Debit Card,Bronze
6170,2023-11-26,CUST1160,Female,29,Sports,3,95,285,Online,E-Wallet,Silver
6171,2023-10-08,CUST0835,Female,63,Beauty,1,43,43,Online,Cash,Gold
6172,2023-10-07,CUST0214,Female,62,Clothing,5,119,595,Store,Cash,Bronze
6173,2023-07-25,CUST0985,Male,31,Beauty,5,113,565,Store,Credit Card,Silver
6174,2023-04-16,CUST0441,Male,62,Sports,3,133,399,Store,E-Wallet,Silver
6175,2023-04-21,CUST0188,Female,61,Sports,2,212,424,Store,E-Wallet,Gold
6176,2023-01-03,CUST1163,Male,49,Home,3,236,708,Online,Debit Card,Gold
6177,2023-07-01,CUST1071,Male,37,Beauty,2,44,88,Store,Debit Card,Gold
6178,2023-08-24,CUST0260,Male,27,Beauty,3,45,135,Online,E-Wallet,Bronze
6179,2023-06-12,CUST1132,Female,66,Sports,5,79,395,Online,Cash,Bronze
6180,2023-04-19,CUST0218,Male,49,Electronics,4,481,1924,Store,Cash,Gold
6181,2023-05-05,CUST0600,Female,27,Sports,3,118,354,Store,E-Wallet,Bronze
6182,2023-08-07,CUST0733,Female,40,Electronics,2,701,1402,Store,Credit Card,Gold
6183,2023-11-11,CUST0163,Male,27,Sports,1,130,130,Store,Cash,Gold
6184,2023-04-19,CUST0527,Male,30,Clothing,1,110,110,Online,Debit Card,Gold
6185,2023-06-11,CUST0567,Male,58,Electronics,4,301,1204,Online,Debit Card,Gold
6186,2023-04-01,CUST0368,Male,29,Clothing,1,126,126,Store,Debit Card,Silver
6187,2023-07-29,CUST0540,Female,56,Electronics,5,603,3015,Online,Debit Card,Bronze
6188,2023-06-08,CUST0412,Female,59,Home,1,208,208,Store,Credit Card,Gold
6189,2023-04-06,CUST0846,Male,67,Sports,3,125,375,Store,Credit Card,Gold
6190,2023-05-24,CUST0737,Male,55,Clothing,4,111,444,Store,Credit Card,Silver
6191,2023-03-08,CUST0361,Female,63,Clothing,5,191,955,Online,E-Wallet,Gold
6192,2023-10-15,CUST0119,Male,25,Beauty,2,87,174,Store,Cash,Gold
6193,2023-07-01,CUST1142,Female,25,Home,2,251,502,Store,E-Wallet,Bronze
6194,2023-01-09,CUST0654,Female,42,Home,4,97,388,Online,Cash,Bronze
6195,2023-06-22,CUST0744,Female,47,Beauty,5,116,580,Store,Cash,Silver
6196,2023-10-28,CUST0127,Male,64,Beauty,3,91,273,Store,Credit Card,Bronze
6197,2023-02-20,CUST0267,Male,38,Sports,1,121,121,Store,Credit Card,Gold
6198,2023-10-24,CUST0729,Female,39,Home,4,242,968,Store,E-Wallet,Bronze
6199,2023-12-12,CUST0192,Male,38,Electronics,3,287,861,Store,Credit Card,Bronze
6200,2023-02-06,CUST1030,Male,44,Sports,2,166,332,Store,Debit Card,Gold
6201,2023-10-21,CUST1195,Female,44,Sports,4,147,588,Store,Cash,Bronze
6202,2023-12-16,CUST0810,Female,48,Electronics,2,429,858,Online,E-Wallet,Gold
6203,2023-05-31,CUST0002,Female,68,Beauty,3,53,159,Online,Cash,Silver
6204,2023-12-04,CUST0900,Female,39,Beauty,4,72,288,Online,Cash,Silver
6205,2023-03-04,CUST0947,Male,37,Sports,4,57,228,Store,E-Wallet,Silver
6206,2023-12-27,CUST0962,Male,29,Beauty,2,29,58,Store,Credit Card,Silver
6207,2023-10-01,CUST0376,Male,45,Clothing,1,121,121,Online,Debit Card,Silver
6208,2023-11-07,CUST0032,Female,63,Electronics,1,683,683,Online,Cash,Bronze
6209,2023-03-17,CUST1087,Male,21,Clothing,5,117,585,Online,Cash,Gold
6210,2023-12-27,CUST0929,Male,44,Clothing,5,154,770,Store,Cash,Bronze
6211,2023-08-10,CUST0665,Male,34,Sports,5,100,500,Online,Cash,Bronze
6212,2023-01-31,CUST0347,Female,46,Electronics,4,617,2468,Store,Cash,Gold
6213,2023-02-07,CUST0417,Male,18,Electronics,1,468,468,Online,Cash,Gold
6214,2023-04-14,CUST0852,Male,58,Electronics,3,245,735,Store,Debit Card,Bronze
6215,2023-12-03,CUST0888,Male,24,Home,2,132,264,Store,Debit Card,Bronze
6216,2023-05-26,CUST0642,Female,61,Sports,2,198,396,Online,Cash,Bronze
6217,2023-05-06,CUST0885,Female,25,Sports,5,51,255,Store,Credit Card,Gold
6218,2023-11-15,CUST0598,Female,57,Sports,3,134,402,Online,Credit Card,Silver
6219,2023-07-23,CUST0212,Male,60,Sports,2,196,392,Store,Debit Card,Silver
6220,2023-07-24,CUST0411,Female,37,Sports,4,118,472,Store,Cash,Silver
6221,2023-11-11,CUST0710,Female,21,Home,2,207,414,Online,E-Wallet,Bronze
6222,2023-10-18,CUST0729,Male,31,Sports,5,76,380,Online,E-Wallet,Silver
6223,2023-02-09,CUST0876,Male,62,Home,3,261,783,Store,Debit Card,Silver
6224,2023-12-16,CUST0874,Female,32,Beauty,5,44,220,Store,E-Wallet,Gold
6225,2023-09-07,CUST0277,Female,66,Clothing,5,135,675,Store,Credit Card,Silver
6226,2023-05-01,CUST0729,Male,68,Beauty,2,91,182,Store,E-Wallet,Gold
6227,2023-03-21,CUST0941,Male,62,Electronics,3,471,1413,Store,Credit Card,Gold
6228,2023-10-12,CUST0536,Female,52,Electronics,3,279,837,Store,Debit Card,Gold
6229,2023-03-07,CUST0864,Female,37,Home,5,110,550,Store,E-Wallet,Gold
6230,2023-11-30,CUST0314,Female,55,Sports,3,221,663,Store,Cash,Silver
6231,2023-02-01,CUST0505,Female,54,Home,4,195,780,Store,Credit Card,Gold
6232,2023-08-07,CUST0647,Female,18,Clothing,2,122,244,Online,Credit Card,Silver
6233,2023-06-26,CUST0404,Male,63,Electronics,1,601,601,Store,Cash,Silver
6234,2023-12-31,CUST0946,Female,29,Sports,3,207,621,Store,Credit Card,Silver
6235,2023-11-02,CUST1012,Male,24,Clothing,3,188,564,Store,Cash,Gold
6236,2023-09-12,CUST0444,Female,49,Clothing,1,123,123,Online,Credit Card,Bronze
6237,2023-05-25,CUST0261,Male,32,Clothing,3,190,570,Online,Debit Card,Silver
6238,2023-10-07,CUST1127,Female,51,Beauty,5,72,360,Store,Debit Card,Silver
6239,2023-06-18,CUST0466,Male,45,Clothing,5,165,825,Online,Cash,Silver
6240,2023-02-17,CUST0855,Female,28,Sports,1,154,154,Online,Debit Card,Gold
6241,2023-01-09,CUST0865,Female,57,Sports,3,62,186,Online,Cash,Bronze
6242,2023-06-04,CUST0279,Female,28,Home,5,121,605,Store,E-Wallet,Bronze
6243,2023-11-26,CUST0920,Female,33,Beauty,5,46,230,Store,Cash,Silver
6244,2023-01-11,CUST0693,Female,24,Electronics,5,287,1435,Online,Debit Card,Bronze
6245,2023-05-07,CUST0567,Male,62,Electronics,1,586,586,Online,Credit Card,Silver
6246,2023-11-10,CUST1173,Female,27,Beauty,4,67,268,Store,Debit Card,Silver
6247,2023-10-24,CUST0114,Male,59,Electronics,3,735,2205,Online,Credit Card,Silver
6248,2023-04-14,CUST0972,Female,65,Electronics,4,701,2804,Online,Cash,Bronze
6249,2023-03-24,CUST0510,Male,60,Beauty,3,74,222,Online,Debit Card,Silver
6250,2023-09-28,CUST0517,Male,22,Electronics,1,480,480,Online,Credit Card,Silver
6251,2023-01-19,CUST0100,Female,62,Home,2,120,240,Store,Debit Card,Silver
6252,2023-08-13,CUST1154,Female,60,Clothing,5,176,880,Store,Cash,Bronze
6253,2023-07-30,CUST0968,Male,60,Beauty,2,85,170,Online,Credit Card,Silver
6254,2023-10-07,CUST1107,Female,36,Sports,1,107,107,Online,Debit Card,Gold
6255,2023-06-15,CUST1198,Female,22,Electronics,2,642,1284,Online,Cash,Gold
6256,2023-12-02,CUST0065,Male,68,Clothing,4,142,568,Online,Debit Card,Gold
6257,2023-03-25,CUST0564,Male,58,Home,5,189,945,Store,Credit Card,Gold
6258,2023-06-10,CUST0330,Male,62,Beauty,3,117,351,Store,Cash,Gold
6259,2023-05-09,CUST0177,Male,64,Home,1,155,155,Store,Debit Card,Bronze
6260,2023-01-04,CUST0365,Female,38,Home,4,269,1076,Online,Credit Card,Gold
6261,2023-07-16,CUST0492,Male,32,Clothing,3,162,486,Store,Cash,Bronze
6262,2023-10-12,CUST0864,Male,52,Home,3,245,735,Online,E-Wallet,Bronze
6263,2023-02-14,CUST1094,Female,24,Clothing,3,136,408,Store,Credit Card,Gold
6264,2023-04-03,CUST0918,Female,43,Clothing,3,97,291,Online,Credit Card,Silver
6265,2023-12-17,CUST0622,Male,53,Sports,4,50,200,Store,Credit Card,Silver
6266,2023-04-09,CUST0459,Female,63,Clothing,4,186,744,Store,Credit Card,Gold
6267,2023-07-25,CUST0798,Male,48,Beauty,5,57,285,Online,E-Wallet,Silver
6268,2023-08-03,CUST0568,Female,43,Electronics,3,647,1941,Store,E-Wallet,Silver
6269,2023-12-25,CUST0264,Female,51,Home,5,246,1230,Store,Debit Card,Gold
6270,2023-06-02,CUST0166,Female,53,Electronics,5,336,1680,Store,E-Wallet,Silver
6271,2023-01-12,CUST0946,Female,22,Clothing,5,106,530,Store,Credit Card,Silver
6272,2023-04-13,CUST0162,Female,65,Beauty,1,39,39,Store,E-Wallet,Bronze
6273,2023-08-22,CUST1092,Male,25,Electronics,2,353,706,Store,Debit Card,Silver
6274,2023-11-26,CUST0340,Female,48,Clothing,5,50,250,Online,Debit Card,Gold
6275,2023-01-17,CUST0074,Female,57,Electronics,5,463,2315,Online,Debit Card,Silver
6276,2023-05-17,CUST0567,Male,48,Electronics,4,204,816,Online,Credit Card,Gold
6277,2023-08-13,CUST1161,Male,45,Beauty,3,100,300,Store,Cash,Bronze
6278,2023-06-13,CUST0822,Male,31,Sports,3,173,519,Online,E-Wallet,Gold
6279,2023-09-09,CUST0555,Female,36,Beauty,1,74,74,Online,Credit Card,Bronze
6280,2023-05-02,CUST0746,Female,69,Beauty,2,92,184,Online,Debit Card,Gold
6281,2023-08-02,CUST0830,Male,27,Home,2,156,312,Online,Cash,Gold
6282,2023-11-17,CUST0632,Female,58,Beauty,4,63,252,Store,Debit Card,Silver
6283,2023-06-14,CUST0801,Male,36,Electronics,5,557,2785,Online,Debit Card,Silver
6284,2023-09-09,CUST0929,Female,52,Home,4,163,652,Store,E-Wallet,Gold
6285,2023-04-19,CUST0316,Female,48,Clothing,2,143,286,Online,Cash,Gold
6286,2023-09-08,CUST0895,Male,41,Sports,4,116,464,Store,Debit Card,Silver
6287,2023-06-04,CUST0615,Female,32,Electronics,4,203,812,Store,Credit Card,Silver
6288,2023-07-01,CUST0856,Female,68,Beauty,4,73,292,Online,E-Wallet,Silver
6289,2023-03-06,CUST0115,Female,65,Sports,2,189,378,Online,Cash,Silver
6290,2023-04-25,CUST0392,Female,41,Beauty,3,88,264,Online,Debit Card,Gold
6291,2023-12-25,CUST0938,Male,36,Home,5,190,950,Store,Credit Card,Silver
6292,2023-03-14,CUST0975,Male,21,Home,1,282,282,Store,Cash,Silver
6293,2023-08-04,CUST0557,Male,36,Home,2,155,310,Store,Credit Card,Bronze
6294,2023-05-12,CUST1098,Male,29,Electronics,4,595,2380,Online,Debit Card,Bronze
6295,2023-06-20,CUST0522,Female,55,Electronics,5,611,3055,Store,Cash,Bronze
6296,2023-04-28,CUST1067,Male,40,Home,2,138,276,Online,Credit Card,Silver
6297,2023-07-27,CUST1186,Male,31,Home,4,122,488,Online,E-Wallet,Bronze
6298,2023-03-28,CUST0876,Female,64,Clothing,2,73,146,Online,Cash,Silver
6299,2023-05-03,CUST0147,Female,45,Electronics,5,315,1575,Store,Credit Card,Bronze
6300,2023-09-05,CUST0757,Female,22,Clothing,2,127,254,Online,E-Wallet,Gold
6301,2023-06-16,CUST0033,Male,30,Home,2,102,204,Store,Cash,Silver
6302,2023-04-16,CUST0116,Male,59,Sports,1,103,103,Store,Debit Card,Silver
6303,2023-04-30,CUST0233,Female,51,Sports,5,120,600,Store,E-Wallet,Gold
6304,2023-11-03,CUST1098,Female,62,Home,5,235,1175,Online,Credit Card,Silver
6305,2023-07-12,CUST0084,Male,66,Home,4,291,1164,Store,Credit Card,Gold
6306,2023-11-20,CUST1174,Male,30,Home,3,113,339,Store,Credit Card,Silver
6307,2023-01-23,CUST0342,Male,23,Clothing,1,134,134,Online,Debit Card,Silver
6308,2023-08-11,CUST0559,Male,46,Beauty,4,85,340,Store,Debit Card,Bronze
6309,2023-12-30,CUST1080,Female,28,Clothing,4,183,732,Store,Credit Card,Silver
6310,2023-05-29,CUST1081,Female,22,Electronics,1,307,307,Online,E-Wallet,Gold
6311,2023-04-24,CUST0950,Male,59,Home,5,131,655,Online,Credit Card,Gold
6312,2023-10-16,CUST1068,Female,40,Beauty,5,45,225,Online,Debit Card,Gold
6313,2023-08-27,CUST1142,Male,58,Home,1,271,271,Store,Cash,Bronze
6314,2023-03-28,CUST0572,Male,22,Sports,3,221,663,Store,E-Wallet,Gold
6315,2023-11-30,CUST1009,Male,68,Beauty,1,93,93,Store,Credit Card,Gold
6316,2023-02-17,CUST0616,Male,26,Beauty,4,23,92,Store,E-Wallet,Silver
6317,2023-01-18,CUST0220,Female,18,Home,2,297,594,Store,Credit Card,Bronze
6318,2023-01-10,CUST0640,Female,22,Clothing,1,153,153,Online,Cash,Gold
6319,2023-08-16,CUST0326,Female,27,Sports,1,94,94,Online,E-Wallet,Bronze
6320,2023-09-25,CUST0169,Male,42,Sports,4,135,540,Store,E-Wallet,Silver
6321,2023-03-13,CUST0459,Female,21,Electronics,4,426,1704,Online,Cash,Gold
6322,2023-08-11,CUST0582,Male,29,Home,5,70,350,Store,Cash,Gold
6323,2023-02-19,CUST0698,Male,19,Clothing,1,152,152,Store,Cash,Bronze
6324,2023-07-17,CUST0546,Male,57,Sports,4,183,732,Online,Cash,Silver
6325,2023-01-05,CUST0468,Male,22,Sports,3,169,507,Online,E-Wallet,Bronze
6326,2023-04-21,CUST0232,Male,61,Electronics,1,335,335,Store,Cash,Gold
6327,2023-08-22,CUST0967,Male,35,Home,1,116,116,Store,E-Wallet,Gold
6328,2023-04-19,CUST0599,Female,35,Beauty,5,32,160,Store,Credit Card,Bronze
6329,2023-03-18,CUST0007,Male,38,Clothing,4,76,304,Online,Credit Card,Bronze
6330,2023-12-08,CUST0111,Female,28,Home,1,155,155,Online,Cash,Gold
6331,2023-10-03,CUST0441,Female,37,Home,5,90,450,Online,Credit Card,Silver
6332,2023-04-12,CUST0526,Female,28,Sports,4,144,576,Store,Credit Card,Bronze
6333,2023-02-22,CUST1116,Male,37,Home,4,191,764,Store,Debit Card,Silver
6334,2023-04-04,CUST0548,Female,19,Electronics,4,365,1460,Store,Cash,Silver
6335,2023-10-02,CUST0447,Female,60,Sports,1,110,110,Store,E-Wallet,Bronze
6336,2023-02-26,CUST0597,Female,22,Home,1,176,176,Online,E-Wallet,Bronze
6337,2023-12-20,CUST0556,Female,25,Sports,5,88,440,Store,Cash,Silver
6338,2023-03-27,CUST0755,Male,40,Electronics,4,311,1244,Online,E-Wallet,Bronze
6339,2023-06-25,CUST0921,Male,64,Clothing,5,110,550,Online,Credit Card,Gold
6340,2023-08-08,CUST0916,Female,61,Beauty,1,42,42,Store,Cash,Gold
6341,2023-09-08,CUST0617,Male,60,Clothing,5,45,225,Store,Debit Card,Bronze
6342,2023-07-11,CUST0781,Female,45,Home,5,153,765,Store,E-Wallet,Bronze
6343,2023-09-07,CUST1044,Female,38,Home,5,175,875,Store,Cash,Gold
6344,2023-09-19,CUST0859,Female,49,Clothing,4,72,288,Store,Credit Card,Silver
6345,2023-07-28,CUST0236,Male,69,Clothing,5,105,525,Online,Credit Card,Gold
6346,2023-06-15,CUST0251,Male,47,Sports,1,205,205,Online,Cash,Gold
6347,2023-12-30,CUST0877,Male,20,Home,1,201,201,Store,Debit Card,Bronze
6348,2023-10-27,CUST1187,Male,56,Home,1,215,215,Online,Cash,Bronze
6349,2023-01-29,CUST1108,Male,41,Home,3,280,840,Store,Credit Card,Silver
6350,2023-04-10,CUST0959,Female,31,Beauty,4,105,420,Online,Credit Card,Bronze
6351,2023-04-01,CUST0503,Female,67,Sports,3,76,228,Store,E-Wallet,Gold
6352,2023-11-11,CUST0663,Male,34,Beauty,1,103,103,Store,Cash,Bronze
6353,2023-05-31,CUST0745,Male,48,Sports,4,212,848,Online,Cash,Bronze
6354,2023-08-31,CUST0844,Male,31,Electronics,4,726,2904,Store,E-Wallet,Silver
6355,2023-07-31,CUST0616,Male,45,Clothing,4,176,704,Store,E-Wallet,Silver
6356,2023-04-24,CUST0434,Female,29,Clothing,5,115,575,Store,Credit Card,Silver
6357,2023-11-23,CUST0323,Male,44,Sports,5,112,560,Online,Debit Card,Gold
6358,2023-05-02,CUST1082,Male,31,Clothing,1,115,115,Online,Debit Card,Silver
6359,2023-12-16,CUST0113,Male,61,Sports,3,230,690,Online,Credit Card,Gold
6360,2023-07-30,CUST0289,Male,48,Clothing,4,101,404,Online,Debit Card,Silver
6361,2023-05-27,CUST0339,Male,24,Home,3,202,606,Online,Debit Card,Silver
6362,2023-07-03,CUST0249,Male,32,Clothing,3,121,363,Online,Cash,Gold
6363,2023-01-31,CUST1049,Male,57,Clothing,5,125,625,Online,Credit Card,Bronze
6364,2023-05-21,CUST1115,Female,25,Sports,5,148,740,Store,Credit Card,Gold
6365,2023-07-04,CUST0956,Male,54,Sports,4,224,896,Online,Cash,Silver
6366,2023-06-25,CUST0170,Female,69,Home,5,250,1250,Online,Cash,Silver
6367,2023-06-15,CUST0787,Male,63,Clothing,1,129,129,Store,Debit Card,Silver
6368,2023-09-12,CUST0010,Female,43,Beauty,1,95,95,Store,Cash,Silver
6369,2023-11-13,CUST0599,Male,68,Sports,3,118,354,Online,Cash,Gold
6370,2023-04-23,CUST0780,Female,62,Electronics,2,569,1138,Online,Debit Card,Gold
6371,2023-04-11,CUST0549,Male,65,Sports,3,68,204,Online,Debit Card,Bronze
6372,2023-07-14,CUST0901,Male,55,Home,1,162,162,Store,Credit Card,Gold
6373,2023-09-07,CUST0828,Female,39,Clothing,3,88,264,Online,Cash,Gold
6374,2023-03-08,CUST0010,Female,40,Electronics,2,396,792,Store,Credit Card,Silver
6375,2023-01-15,CUST0959,Male,56,Home,3,68,204,Online,E-Wallet,Bronze
6376,2023-03-06,CUST0693,Male,39,Beauty,2,71,142,Store,Cash,Bronze
6377,2023-05-30,CUST0660,Male,69,Clothing,3,155,465,Store,E-Wallet,Gold
6378,2023-12-17,CUST0973,Female,21,Sports,2,248,496,Store,Debit Card,Bronze
6379,2023-07-01,CUST0989,Male,40,Home,1,65,65,Online,Cash,Bronze
6380,2023-03-26,CUST0922,Female,18,Clothing,2,53,106,Store,Cash,Silver
6381,2023-08-06,CUST0851,Male,41,Home,2,239,478,Store,Cash,Silver
6382,2023-11-30,CUST0828,Female,36,Home,3,287,861,Store,Cash,Gold
6383,2023-03-10,CUST0218,Male,33,Sports,1,75,75,Store,E-Wallet,Silver
6384,2023-11-24,CUST0151,Female,32,Home,5,130,650,Store,Credit Card,Gold
6385,2023-08-16,CUST0770,Male,28,Beauty,1,103,103,Online,E-Wallet,Gold
6386,2023-11-04,CUST1149,Male,28,Beauty,1,85,85,Online,Credit Card,Gold
6387,2023-10-28,CUST1067,Female,24,Electronics,1,470,470,Store,Credit Card,Silver
6388,2023-09-12,CUST0996,Male,56,Clothing,1,174,174,Online,Debit Card,Gold
6389,2023-08-26,CUST0051,Female,33,Electronics,1,422,422,Store,Debit Card,Silver
6390,2023-11-24,CUST0434,Male,59,Clothing,5,146,730,Store,Cash,Bronze
6391,2023-03-14,CUST0604,Female,43,Sports,1,106,106,Store,Credit Card,Gold
6392,2023-07-15,CUST0229,Male,62,Home,2,245,490,Online,Credit Card,Silver
6393,2023-08-25,CUST0686,Female,48,Electronics,5,611,3055,Online,Debit Card,Gold
6394,2023-09-04,CUST1029,Male,62,Electronics,3,322,966,Store,E-Wallet,Gold
6395,2023-09-01,CUST0722,Male,21,Electronics,2,321,642,Store,Cash,Silver
6396,2023-03-12,CUST0275,Female,63,Sports,3,124,372,Store,E-Wallet,Silver
6397,2023-08-31,CUST0679,Male,56,Electronics,4,290,1160,Store,Debit Card,Silver
6398,2023-04-24,CUST0705,Male,40,Beauty,3,89,267,Online,Credit Card,Silver
6399,2023-10-30,CUST0800,Male,32,Sports,2,205,410,Store,Debit Card,Bronze
6400,2023-11-26,CUST0430,Female,37,Sports,2,77,154,Online,Credit Card,Silver
6401,2023-09-19,CUST0864,Male,31,Beauty,3,38,114,Online,Debit Card,Bronze
6402,2023-02-08,CUST1050,Female,44,Electronics,4,400,1600,Online,Cash,Gold
6403,2023-05-22,CUST0303,Female,25,Home,5,63,315,Online,Cash,Gold
6404,2023-05-02,CUST0096,Male,68,Clothing,5,107,535,Store,Credit Card,Silver
6405,2023-07-06,CUST0528,Male,32,Electronics,4,593,2372,Store,Debit Card,Gold
6406,2023-04-25,CUST0123,Male,25,Sports,5,158,790,Online,Credit Card,Bronze
6407,2023-03-01,CUST1199,Male,22,Electronics,4,427,1708,Store,Debit Card,Gold
6408,2023-03-03,CUST0008,Male,39,Home,3,287,861,Online,E-Wallet,Silver
6409,2023-01-08,CUST0856,Female,39,Sports,3,120,360,Store,E-Wallet,Silver
6410,2023-02-06,CUST0079,Female,29,Electronics,4,294,1176,Store,Debit Card,Gold
6411,2023-03-18,CUST0771,Male,51,Beauty,2,57,114,Online,Debit Card,Gold
6412,2023-05-15,CUST0612,Female,52,Home,4,286,1144,Store,E-Wallet,Gold
6413,2023-09-18,CUST0137,Female,20,Home,3,275,825,Store,Cash,Gold
6414,2023-06-03,CUST0235,Female,24,Home,5,284,1420,Online,E-Wallet,Silver
6415,2023-09-01,CUST0298,Female,63,Beauty,4,60,240,Store,Credit Card,Silver
6416,2023-05-01,CUST0990,Female,36,Beauty,5,59,295,Online,Debit Card,Silver
6417,2023-11-22,CUST0881,Female,39,Home,3,200,600,Online,Debit Card,Bronze
6418,2023-10-06,CUST0672,Male,55,Beauty,4,61,244,Online,Debit Card,Silver
6419,2023-04-01,CUST0268,Female,63,Beauty,5,88,440,Store,E-Wallet,Gold
6420,2023-02-19,CUST0988,Male,45,Electronics,2,701,1402,Store,E-Wallet,Gold
6421,2023-06-06,CUST0002,Female,33,Home,5,246,1230,Store,Credit Card,Gold
